Instruction,Input,Output,materi,question_id
"Create a Python program that takes in a string and counts how many vowels are in it, regardless of case.",amazing,"def count_vowels(word):
  answer = 0
  for letter in word:
    if letter.lower() in 'aeiou':
      answer += 1
  return answer

print(count_vowels('amazing'))",Data Type,4139
"Given some code, identify the type of the code written.","def foo():
    x = 0
    y = 1
    z = 2
    if x == y:
        z += 1",The code written is a combination of Python and logic control. It is a conditional statement which checks whether x is equal to y and adds one to z if this is true.,Data Type,4151
Write a Python program that determines whether the given string is a palindrome.,"String: ""racecar""","def is_palindrome(string):
  if len(string) <= 1:
    return True
  else:
    letter_1 = string[0]
    letter_2 = string[-1]
    if letter_1 != letter_2:
      return False
    else:
      new_word = string[1:-1]
      return is_palindrome(new_word)",Data Type,4156
Parse the following JSON string into a Python dictionary.,"{""name"":""John"",""age"":30,""city"":""New York""}","import json

data = '{""name"":""John"",""age"":30,""city"":""New York""}'

parsed_data = json.loads(data)
print(parsed_data) # {'name': 'John', 'age': 30, 'city': 'New York'}",Data Type,4159
Create a Python function that takes a string as input and returns a dictionary that counts the frequency of every character.,hello,"def char_freq(s):
    freq = dict()
    for i in s:
        if i in freq:
            freq[i] += 1
        else:
            freq[i] = 1
    return freq

string = 'hello'
result = char_freq(string)

print(result) # {'h': 1, 'e': 1, 'l': 2, 'o': 1}",Data Type,4162
Replace a string in the following python program.,"string = ""Hello, world!""
substring = ""world""
substitution = ""Python""","string = ""Hello, world!""
substring = ""world""
substitution = ""Python""

print(string.replace(substring, substitution))",Data Type,4164
Generate a python program that removes all whitespace from a string.,"""This    is    a   string    with    whitespace""","def remove_whitespace(x):
   return x.replace("" "", """")",Data Type,4167
Generate a program in Python that counts the number of words in a string.,"String: ""This is a sentence""","def count_words(string):
    words = 0
    for x in string.split():
        words += 1
    return words",Data Type,4175
Create a Python program to extract the first three characters of a string.,"string = ""programming""","result = string[:3]
print(result) #pro",Data Type,4178
Can you design a function in Python which takes two string arguments and checks that two strings are anagrams or not?,"s1 = ""restful""
s2 = ""fluster""","def is_anagram(str1, str2):
    if (len(str1) != len(str2)):
        return False
    
    list1 = sorted(list(str1)) 
    list2 = sorted(list(str2)) 
  
    for i in range(0, len(str1)): 
        if (list1[i] != list2[i]): 
            return False
  
    return True",Data Type,4189
Write a Python program to sort the characters in a given string in reverse alphabetical order.,Hello,"def sortReverseString(string):
 char_list = list(string)
 char_list.sort(reverse=True)
 return ''.join(char_list)

# Usage:
string = ""Hello""
sortedString = sortReverseString(string)
print(sortedString) # Output: olleH",Data Type,4217
"Make a function in Python which takes a string of any length, reverses it, and then returns the reversed string.",String to be reversed,"def reverse_string(string):
    reversed_string = """"
    for char in string:
        reversed_string = char + reversed_string
    return reversed_string",Data Type,4220
Create a text parser in Python that converts a given string into an integer.,"""47""","def parse_int(string):
 return int(string)

result = parse_int(""47"")
print(result)

# Result: 47",Data Type,4226
Write a Python script to parse a JSON string and convert it into a dictionary.,"'{""name"": ""GPT"", ""type"": ""AI""}'","import json

json_str = '{""name"": ""GPT"", ""type"": ""AI""}'

dict_x = json.loads(json_str)
print(dict_x)",Data Type,4230
Create a Python program to edit the following string and make all characters in the string uppercase.,'This is a test string.',"def to_uppercase(input):
    output = """"
    for char in input:
        output += char.upper()
    return output",Data Type,4247
"Given a list of strings, write a Python program to find the string which has the maximum length","list1 = ['cat', 'primate', 'monkey']","def max_length(list1): 
	return max(list1, key=len) 

list1 = ['cat', 'primate', 'monkey']
print(""String with maximum length is : "", max_length(list1))",Data Type,4277
Write a Python program to remove duplicate characters of a given string.,"""bufferoverflow""","def remove_duplicate_characters(string):
    result = """"
    seen = set()
    for char in string:
        if char not in seen:
            seen.add(char)
            result += char
    return result

print(remove_duplicate_characters(""bufferoverflow""))",Data Type,4282
Round an input float to two decimal places in Python.,8.374,"num = 8.374
rounded_num = round(num, 2)
print(rounded_num)",Data Type,4287
Create a graphical representation of a given string using Python.,Hello World!,"import matplotlib.pyplot as plt 

# initializing string
string = ""Hello World!""

# declaring x, yaxis 
X = range(len(string)) 
Y = [ord(i) for i in string] 

# making a graph 
plt.plot(X, Y) 
plt.title('Graphical representation of String : ' + string) 

plt.show()",Data Type,4309
Generate a python program that takes input as a string and prints out each word in the string in reverse order.,This is an example.,"# Take input
text = input('Enter a string: ')

# Split string into words
words = text.split(' ') 

# Reverse order
words.reverse() 

# Print
for word in words:
 print(word)",Data Type,4315
Write a Python function that takes a string as input and counts the number of occurrences of each character in that string.,String: 'python',"def count_characters(string):
    counts = {}
    for s in string:
        counts[s] = counts.get(s, 0) + 1
    return counts

result = count_characters('python')
print(result)",Data Type,4326
Take an input string and write a python program to determine if it is a palindrome.,racecar,"def isPalindrome(s):
 left, right = 0, len(s) - 1
 while left < right:
 if s[left] != s[right]:
 return False
 left += 1
 right -= 1
 return True

s = ""racecar""
print(isPalindrome(s))  # True",Data Type,4330
Write a Python program to remove all duplicated words from a given input string.,"sentence = ""This is a sentence with some duplicate words in it.""","sentence_words = sentence.split("" "")
 
unique_words = set(sentence_words)
 
print("" "".join(unique_words))",Data Type,4332
Create a Python program to retrieve the longest string from an array of strings,"names = ['John', 'Paul', 'George', 'Ringo']","def get_longest_string(names):
    longest_string = ''
    for name in names:
        if len(name) > len(longest_string):
            longest_string = name
    return longest_string",Data Type,4333
Suggest a completion for the following python code to count the number of a given character in a string.,"def count_characters(s, c):","def count_characters(s, c):
 count = 0
 for ch in s:
  if ch == c:
   count += 1
 return count",Data Type,4338
Write a python program that will generate a password containing numbers and letters from an entered string.,Hello,"def generate_password(word):
      # initialize variables 
    password = """"
    letters = """"
    numbers = """"

    # create new password
    for i in range(0, len(word)):
      letters += word[i]
      numbers += str(i)

    password = letters + numbers
    return password

print(generate_password(""Hello""))",Data Type,4341
