Instruction,Input,Output,materi,question_id
Create a sorting algorithm in Python for evaluating and sorting a list of tuples with two elements.,"Input List: [('a', 3), ('b', 2), ('c', 1)]","def sort_list_tuples(tuples):
  # sort by the second element in each tuple
  return sorted(tuples, key=lambda x: x[1])

# test code
tuples = [('a', 3), ('b', 2), ('c', 1)] 
print(sort_list_tuples(tuples))",Data Structure,4047
Write a function in Python that takes a list of names as the parameter and returns the longest name in the list.,"Names = ['John', 'Michael', 'Scott', 'Steve']","def longest_name(names):
 longest_name = ''

 for name in names:
  if len(name) > len(longest_name):
   longest_name = name
 
 return longest_name

Names = ['John', 'Michael', 'Scott', 'Steve']

longest = longest_name(Names)

print(longest) # Michael",Data Structure,4048
Create a Python program to sort the list of colors in alphabetical order.,"[""red"", ""green"", ""blue""]","colors = [""red"", ""green"", ""blue""]

#sorting in ascending order
desc_colors = sorted(colors)

print(""Colors in alphabetical order:"", desc_colors)",Data Structure,4050
Write a Python program to find the missing number in a list of integers.,"[1,2,4,5,6,7,8]","def find_missing_num(lst):
 expected_num = sum(range(lst[0],lst[-1]+1))
 actual_sum = sum(lst)
 return expected_num - actual_sum

lst = [1,2,4,5,6,7,8]
missing_num = find_missing_num(lst)
print(""The missing number is"", missing_num)",Data Structure,4052
Write a function in Python that takes a list of objects and returns a list of those objects sorted by one of their attributes.,"[{""name"": ""Alice"", ""age"": 20}, {""name"": ""Bob"", ""age"": 21}]","def sort_by_attr(objects, attr):
 return sorted(objects, key=lambda item: item[attr])
 
sort_by_attr([{""name"": ""Alice"", ""age"": 20}, {""name"": ""Bob"", ""age"": 21}], ""age"")",Data Structure,4054
Generate Python code for printing the average of a list of numbers.,"[2, 5, 6, 7]","list = [2, 5, 6, 7]

sum = 0

for num in list:
 sum += num
 
average = sum / len(list)
print(""Average:"", average)",Data Structure,4058
Write a Python Script to find all pairs of numbers in a list that have a sum equal to the target value.,"list = [2, 4, 6, 8], target = 10","def findPair(lst, target): 
    for i in range(0, len(lst)): 
        for j in range(i + 1, len(lst)): 
            if lst[i] + lst[j] == target: 
               return print(lst[i],"","", lst[j]) 
    
list = [2, 4, 6, 8] 
target = 10
findPair(list, target)",Data Structure,4059
Write a Python program to filter a list of words by their length.,"word_list = [""apple"", ""banana"", ""pear"", ""grape"", ""mango""]","def filter_by_length(word_list, length):
    filtered_list = []
    for word in word_list:
        if len(word) == length:
            filtered_list.append(word)
    return filtered_list

result = filter_by_length(word_list, 5)
print(result)",Data Structure,4065
Write a Python code to normalize a list of numbers.,"list_numbers = [1, 4, 4, 5, 7]","""""""
Normalize a list of numbers using Python
""""""

def normalize_list(list_numbers):
  max_val = max(list_numbers)
  normalized = [n/max_val for n in list_numbers]
  return normalized

if __name__ == '__main__':
  list_numbers = [1, 4, 4, 5, 7]
  print(normalize_list(list_numbers))",Data Structure,4066
Create a Python program that randomly shuffles the values in an array,"my_arr = [1,2,3,4,5]","import random

def shuffle(my_arr):
    shuffled_arr = my_arr[:]
    random.shuffle(shuffled_arr)
    return shuffled_arr

shuffled_arr = shuffle(my_arr)
print(shuffled_arr)",Data Structure,4068
Create an algorithm in Python to remove duplicates from an array of integers while preserving the order of the elements.,"[1, 8, 10, 4, 1, 8, 8]","def remove_duplicates(arr):
  seen = set()
  result = []

  for item in arr:
    if item not in seen:
      seen.add(item)
      result.append(item)

  return result

arr = [1, 8, 10, 4, 1, 8, 8]

print(remove_duplicates(arr)) # Output: [1, 8, 10, 4]",Data Structure,4071
Create a Python program that uses a given list of words to construct a poem.,"""Sleep"", ""Dream"", ""Reality"", ""Beauty"", ""Life""","def create_poem(words):
    poem = """"
    for word in words:
        poem += word + ""\n""

    poem += ""\nSleep, dream and beauty\nReality shatters in life\nWhere dreams forevermore dwell""
    return poem

print(create_poem([""Sleep"", ""Dream"", ""Reality"", ""Beauty"", ""Life""]))",Data Structure,4072
"Given a list of numbers, write a program in Python to select only the elements divisible by 5.","[23, 12, 64, 39, 52]","def divisible_five(nums):
    result = []
    for num in nums:
        if num % 5 == 0:
            result.append(num)
    return result",Data Structure,4073
Generate Python code to add 1 to every element of an array.,"[5, 6, 8, 9, 10]","def add_one(arr): 
    for i in range(len(arr)): 
        arr[i] += 1 
    return arr",Data Structure,4074
Create a Python program to group elements of a list based on their length.,"['cat', 'dog', 'apple']","def groupByLength(arr):
    result = {}
    for word in arr:
        if len(word) in result:
            result[len(word)].append(word)
        else:
            result[len(word)] = [word]
    return result

groupedByLength = groupByLength(['cat', 'dog', 'apple'])
print(groupedByLength)",Data Structure,4075
Create a Python function to find the maximum number in an array. The function should accept a single argument and return the maximum value in the array.,"array = [5, 8, 0, 1, 3, 9]","def find_maximum(arr):
  max_val = arr[0]
  for value in arr:
    if value > max_val:
      max_val = value
  return max_val

# Usage
max_num = find_maximum([5, 8, 0, 1, 3, 9])
print(max_num)
# prints 9",Data Structure,4076
Generate code to remove any duplicates from a list of integers in Python.,"[1, 1, 2, 3, 4, 4, 5]","def remove_duplicates(lst): 
    final_list = [] 
    for num in lst: 
        if num not in final_list: 
            final_list.append(num) 
    return final_list 
    
lst = [1, 1, 2, 3, 4, 4, 5] 
print(remove_duplicates(lst))",Data Structure,4077
Create a loop in Python that prints each item of the following list with a message:,"my_list = ['A', 'B', 'C', 'D']","my_list = ['A', 'B', 'C', 'D']

for item in my_list:
    print(""The item is: {}"".format(item))",Data Structure,4078
Write a Python program to generate random passwords from a list of strings.,"strings = [""random"",""password"",""security"",""codes"",""aaa"",""bbb"",""ccc"", ""ddd""]","import random

strings = [""random"",""password"",""security"",""codes"",""aaa"",""bbb"",""ccc"", ""ddd""]
password = """"

for i in range(len(strings)):
 randomIndex = random.randint(0,len(strings) -1)
 password += strings[randomIndex]

print(""Generated Password:"", password)",Data Structure,4083
Construct a Python function to calculate the sum of all elements of a given array.,"[3,2,1,6,5,7,4]","def array_sum(arr):
    s = 0
    for i in arr:
        s += i
    return s

print(array_sum([3,2,1,6,5,7,4]))",Data Structure,4092
Implement a sorting algorithm in Python that sorts a given array of numbers in descending order.,"[2, 5, 7, 3, 1, 8]","def sort_descending(list):
    sorted_list = sorted(list, reverse=True)
    return sorted_list",Data Structure,4094
Can you provide a code snippet in Python that takes a list of strings as input and sorts them based on their length?,"[""Hello"",""World!"",""Good"",""Morning""]","words = [""Hello"",""World!"",""Good"",""Morning""]

words.sort(key=len)

print(words)",Data Structure,4095
Construct a function in Python that will take a list as an argument and prompt the user to delete elements from that list.,"my_list = [1, 2, 3, 4, 5]","def delete_element(list): 
    print(""Original list: "" + str(list)) 
    element = int(input(""Please enter the element which you want to delete: ""))
    list.remove(element) 
    print(""List after deletion of element: "" + str(list))",Data Structure,4096
Suggest a Python program to compute the sum of pairs of elements in a given array,"[2, 4, 5, 10]","def sum_pairs(input_list):
    output_list = []
    for i in range(len(input_list)-1):
        sum = input_list[i] + input_list[i+1]
        output_list.append(sum)
    return output_list

input_list = [2, 4, 5, 10]
result = sum_pairs(input_list)
print(result)",Data Structure,4099
Write an algorithm in Python to find the maximum element of a given array.,"[2, 7, 1, 6, 5]","def find_max_element(arr):
  
  max = arr[0]
  
  for i in range(1, len(arr)):
    # compare current max with the next array element
    if arr[i] > max:
      max = arr[i]
  
  return max

arr = [2, 7, 1, 6, 5]
max_element = find_max_element(arr)
print(""Max element in the array:"", max_element)",Data Structure,4100
Write a function in Python that takes an array of integer values and reverses the order of the values.,"[1, 2, 3, 4, 5]","def reverse_array(arr):
  return arr[::-1]  # Returns a slice of the list in reverse order",Data Structure,4103
Create a program to generate a frequency table from a given list,a list of elements,"# Python3 program to find frequency table 
from collections import Counter 
def freq_table(arr):
    return dict(Counter(arr))",Data Structure,4104
Write a Python function that takes a list of strings as input and returns a new list containing all the strings that start with 'A',"List = [""Apple"", ""Banana"", ""Ant"", ""Dog"", ""Aardvark""]","def startWithA(list): 
	new_list = [] 
	for el in list: 
		if el[0] == 'A': 
			new_list.append(el) 
	return new_list",Data Structure,4107
Write a Python code to sort the given array.,"array : [ 2, 4, 1, 3, 7, 5]","# Bubble sort algorithm
def sort_array(array):
    for i in range(len(array)):
        for j in range(len(array)-i-1):
            if array[j] > array[j+1]:
               array[j], array[j+1] = array[j+1], array[j]
    return array

# Sample array
array = [2, 4, 1, 3, 7, 5]

# Function call
sorted_array = sort_array(array)

# Print sorted output
print(sorted_array)",Data Structure,4108
Design an algorithm in Python to count all unique elements in a list.,"[1, 1, 2, 3, 3, 4, 5, 6]","def count_unique(lst):
    unique_count = 0
    seen = set()
    for element in lst:
        if element not in seen:
            unique_count += 1
            seen.add(element)
    return unique_count",Data Structure,4119
Provide a Python program that sorts a list of strings based on the length of the strings.,"[""banana"", ""apple"", ""watermelon""]","my_list = [""banana"", ""apple"", ""watermelon""]
my_list.sort(key=len)

# my_list is now [""apple"", ""banana"", ""watermelon""]",Data Structure,4124
Write a Python program to create a histogram of the data in the given array.,"Array: [2, 3, 5, 6, 8, 4, 2, 4, 6, 9]","import matplotlib.pyplot as plt

data = [2, 3, 5, 6, 8, 4, 2, 4, 6, 9]

plt.hist(data)
plt.title(""Histogram of Data"")
plt.xlabel(""Data Values"")
plt.ylabel(""Frequency"")
plt.show()",Data Structure,4128
Write a python program to transform input set of numbers into a list of tuples.,"1, 2, 3, 4, 5","[(1, 2), (3, 4), (5, None)]",Data Structure,4130
Produce a Python code section to calculate the average value for all elements of a given array.,"[2, 7, 5, 4]","array = [2, 7, 5, 4]

total = 0
for num in array:
 total += num
average = total/len(array)

print(""The average of the array is:"", average)",Data Structure,4132
Design a Python program for finding the median of a given list of numbers.,"[7, 4, 5, 2, 10]","def find_median(lst):
    lst.sort()
    if len(lst)%2 == 0:
        median1 = lst[len(lst)//2]
        median2 = lst[len(lst)//2 - 1]
        median = float(median1 + median2) / 2
    else:
        median = lst[len(lst)//2]
    return median

result = find_median([7, 4, 5, 2, 10])
print(result)",Data Structure,4134
