Instruction,Input,Output,materi,question_id,Full Code,Template
Write a Python function to pass a number as a parameter and generate a table of the given size.,Number: 3,"def generate_table(n):
    # Generates a table with n columns and rows 
    for i in range(1, n+1):
        for j in range(1, n+1):
            print(i * j, end=""\t"")
        print()
 
generate_table(3)",Function,4983,"def generate_table(n):
    # Generates a table with n columns and rows 
    for i in range(1, n+1):
        for j in range(1, n+1):
            print(i * j, end=""\t"")
        print()
 
generate_table(3)","    ___
    # Generates a table with n columns and rows 
    ___
    ___
            print(i * j, end=""\t"")
        print()
 
generate_table(3)"
Create a function in Python to generate a multiplication table with numbers in a range given start and end parameters.,"start = 5
end = 10","def multiplication_table(start, end):
	for x in range(start, end + 1):
		for y in range(start, end + 1):
			print(x * y, end = ""  "")
		print(""\n"")
		
multiplication_table(start, end)",Function,5012,"def multiplication_table(start, end):
	for x in range(start, end + 1):
		for y in range(start, end + 1):
			print(x * y, end = ""  "")
		print(""\n"")
		
multiplication_table(start, end)","    ___
    ___
    ___
			print(x * y, end = ""  "")
		print(""\n"")
		
multiplication_table(start, end)"
Implement an optimization algorithm in Python to find the local minima of a given function f(x).,f(x) = x^2 + 6x - 4,"def objective_function(x):
 return x**2 + 6*x - 4

def find_local_minima(func):
 x = 0
 delta = 0.01

while True:
 x_new = x + delta
 if objective_function(x_new) < objective_function(x):
 x = x_new
 else:
 return x

print('The local minima is', find_local_minima(objective_function))",Function,5049,"def objective_function(x):
 return x**2 + 6*x - 4

def find_local_minima(func):
 x = 0
 delta = 0.01

while True:
 x_new = x + delta
 if objective_function(x_new) < objective_function(x):
 x = x_new
 else:
 return x

print('The local minima is', find_local_minima(objective_function))","    ___
 return x**2 + 6*x - 4

    ___
 x = 0
 delta = 0.01

    ___
 x_new = x + delta
    ___
 x = x_new
 else:
 return x

print('The local minima is', find_local_minima(objective_function))"
Generate a function in Python to count the number of words in a given sentence.,Hello there,"def count_words(sentence):
    words = sentence.split(' ')
    return len(words)

print(count_words(""Hello there"")) # Output: 2",Function,5076,"def count_words(sentence):
    words = sentence.split(' ')
    return len(words)

print(count_words(""Hello there"")) # Output: 2","    ___
    words = sentence.split(' ')
    return len(words)

print(count_words(""Hello there"")) # Output: 2"
Improve the performance of this Python function by adding caching or other techniques.,"def add_two_numbers(n1, n2):
 return n1 + n2","import functools

@functools.lru_cache(maxsize=None)
def add_two_numbers(n1, n2):
 return n1 + n2",Function,5077,"import functools

@functools.lru_cache(maxsize=None)
def add_two_numbers(n1, n2):
 return n1 + n2","import functools

@functools.lru_cache(maxsize=None)
    ___
 return n1 + n2"
Create a function in Python that takes two integers and returns the larger with the smaller one as its divisor.,"Input integers: 10, 20","def get_larger_number_divisible_by_smaller(num1, num2):
  max_num = max(num1, num2)
  min_num = min(num1, num2)

  return max_num if max_num % min_num == 0 else None

result = get_larger_number_divisible_by_smaller(10, 20)
print(result) # 20",Function,5107,"def get_larger_number_divisible_by_smaller(num1, num2):
  max_num = max(num1, num2)
  min_num = min(num1, num2)

  return max_num if max_num % min_num == 0 else None

result = get_larger_number_divisible_by_smaller(10, 20)
print(result) # 20","    ___
  max_num = max(num1, num2)
  min_num = min(num1, num2)

  return max_num if max_num % min_num == 0 else None

result = get_larger_number_divisible_by_smaller(10, 20)
print(result) # 20"
Edit the following Python code pasted and return the output.,"def print_message(name):
    print(""Hello ""+name)

print(""Matthew"")","def print_message(name):
    print(""Hello ""+name)

name = ""Matthew""
print_message(name)",Function,5126,"def print_message(name):
    print(""Hello ""+name)

name = ""Matthew""
print_message(name)","    ___
    print(""Hello ""+name)

name = ""Matthew""
print_message(name)"
"Create a program in Python to optimize a function f(x) with x = 0, 1, 2, ..., n.",f(x) = x^2 - 3x + 5,"def f(x): 
 return x**2 - 3 * x + 5

def optimize(f, n):
 best_x = 0
 best_y = f(0)
 for x in range(n+1): 
 y = f(x) 
 if y > best_y: 
 best_x = x
 best_y = y
 return best_x

print(optimize(f, 5))",Function,5133,"def f(x): 
 return x**2 - 3 * x + 5

def optimize(f, n):
 best_x = 0
 best_y = f(0)
 for x in range(n+1): 
 y = f(x) 
 if y > best_y: 
 best_x = x
 best_y = y
 return best_x

print(optimize(f, 5))","    ___
 return x**2 - 3 * x + 5

    ___
 best_x = 0
 best_y = f(0)
    ___
 y = f(x) 
    ___
 best_x = x
 best_y = y
 return best_x

print(optimize(f, 5))"
Write a Python function that converts a given number from one numeric base to another.,"number = 42
from_base = 10
to_base = 16","def convert_number(number, from_base, to_base): 
    # convert number to base 10 
    result = int(str(number), from_base) 
  
    # convert base 10 to new base 
    res = """"
    while result > 0:
        res += str(result % to_base)
        result //= to_base
    res = res[::-1] 
  
    return res",Function,5136,"def convert_number(number, from_base, to_base): 
    # convert number to base 10 
    result = int(str(number), from_base) 
  
    # convert base 10 to new base 
    res = """"
    while result > 0:
        res += str(result % to_base)
        result //= to_base
    res = res[::-1] 
  
    return res","    ___
    # convert number to base 10 
    result = int(str(number), from_base) 
  
    # convert base 10 to new base 
    res = """"
    ___
        res += str(result % to_base)
        result //= to_base
    res = res[::-1] 
  
    return res"
Write a function in Python that takes a sentence as an argument and returns the same sentence but with all the words reversed.,"sentence = ""This is a test sentence""","def reverse_sentence(sentence):
 reversed_sentence = "" "".join(sentence.split()[::-1])
 return reversed_sentence

print(reverse_sentence(sentence))
# Output: sentence test a is This",Function,5177,"def reverse_sentence(sentence):
 reversed_sentence = "" "".join(sentence.split()[::-1])
 return reversed_sentence

print(reverse_sentence(sentence))
# Output: sentence test a is This","    ___
 reversed_sentence = "" "".join(sentence.split()[::-1])
 return reversed_sentence

print(reverse_sentence(sentence))
# Output: sentence test a is This"
Create a Python function that takes two strings as input and returns the total of the lengths of the two strings.,"string1 = ""example""
string2 = ""string""","def string_length_sum(string1, string2):
    return len(string1) + len(string2)

result = string_length_sum(string1, string2)",Function,5181,"def string_length_sum(string1, string2):
    return len(string1) + len(string2)

result = string_length_sum(string1, string2)","    ___
    return len(string1) + len(string2)

result = string_length_sum(string1, string2)"
Create a Python program to compare two given lists and return the common elements.,"listOne = [1, 3, 10, 15, 20] 
listTwo = [2, 3, 11, 15, 20]","def commonElements(listOne, listTwo):
 commonList = []
 for element in listOne:
  if element in listTwo:
   commonList.append(element)
 return commonList

print(commonElements(listOne, listTwo))",Function,5190,"def commonElements(listOne, listTwo):
 commonList = []
 for element in listOne:
  if element in listTwo:
   commonList.append(element)
 return commonList

print(commonElements(listOne, listTwo))","    ___
 commonList = []
    ___
    ___
   commonList.append(element)
 return commonList

print(commonElements(listOne, listTwo))"
"Create a Python function that computes the distance between two points (x1, y1) and (x2, y2).","x1= 5, y1= 4, x2= 9, y2= 2","def compute_distance(x1, y1, x2, y2):
    return ((x2-x1)**2 + (y2-y1)**2)**0.5

distance = compute_distance(5, 4, 9, 2)
print(""The distance between two points is:"", distance)",Function,5195,"def compute_distance(x1, y1, x2, y2):
    return ((x2-x1)**2 + (y2-y1)**2)**0.5

distance = compute_distance(5, 4, 9, 2)
print(""The distance between two points is:"", distance)","    ___
    return ((x2-x1)**2 + (y2-y1)**2)**0.5

distance = compute_distance(5, 4, 9, 2)
print(""The distance between two points is:"", distance)"
Write a function in Python to sum all the positive integers of n numbers.,"[1,2,3,4,5]","def sum_numbers(arr):
    total = 0
    for num in arr:
        if num > 0:
            total += num
    return total

print(sum_numbers([1,2,3,4,5])) # 15",Function,5206,"def sum_numbers(arr):
    total = 0
    for num in arr:
        if num > 0:
            total += num
    return total

print(sum_numbers([1,2,3,4,5])) # 15","    ___
    total = 0
    ___
    ___
            total += num
    return total

print(sum_numbers([1,2,3,4,5])) # 15"
Convert the following function call from Python to JavaScript.,"def my_function(a, b):
  return a + b

my_function(3, 4)","function myFunction(a, b) {
 return a + b;
}

myFunction(3, 4);",Function,5214,"function myFunction(a, b) {
 return a + b;
}

myFunction(3, 4);","function myFunction(a, b) {
 return a + b;
}

myFunction(3, 4);"
Write a Python program to query a provided API and return the result in JSON format.,The API URL: https://example.com/api,"import requests

url = 'https://example.com/api'

response = requests.get(url)

if response.status_code == 200:
 data = response.json()
 print(data)
else:
 print('Error:', response.status_code)",Function,5215,"import requests

url = 'https://example.com/api'

response = requests.get(url)

if response.status_code == 200:
 data = response.json()
 print(data)
else:
 print('Error:', response.status_code)","import requests

url = 'https://example.com/api'

response = requests.get(url)

    ___
 data = response.json()
 print(data)
else:
 print('Error:', response.status_code)"
Create a Python function to check whether a number is divisible by another number or not.,"number1 = 15 
number2 = 3","def is_divisible(number1, number2):
   return number1 % number2 == 0",Function,5218,"def is_divisible(number1, number2):
   return number1 % number2 == 0","    ___
   return number1 % number2 == 0"
Convert the following imperative statement into a Python function.,Return the sum of two numbers.,"def add_numbers(a, b):
    '''This function will return the sum of two numbers'''
    return a + b",Function,5264,"def add_numbers(a, b):
    '''This function will return the sum of two numbers'''
    return a + b","    ___
    '''This function will return the sum of two numbers'''
    return a + b"
Convert a given Python function to a JavaScript function.,"def showMessage(message):
    print(message)","function showMessage(message) {
 console.log(message);
}",Function,5266,"function showMessage(message) {
 console.log(message);
}","function showMessage(message) {
 console.log(message);
}"
Develop a function to make an HTTP request using python and store the response into a variable.,"""https://www.example.com""","import requests

def http_request(url):
    response = requests.get(url)
    return response",Function,5270,"import requests

def http_request(url):
    response = requests.get(url)
    return response","import requests

    ___
    response = requests.get(url)
    return response"
